game,window,gap_s,prev_time,prev_price,prev_ticker,curr_time,curr_price,curr_ticker
2026-Playoffs-GSW-LAC,close_game(35-65c),110.2,2026-04-14 04:46:35.757684+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 04:48:25.964769+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),110.1,2025-06-17 05:27:34.618573+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 05:29:24.717803+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Finals-G7-OKC-IND,close_game(35-65c),110.1,2025-06-17 05:24:31.339182+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 05:26:21.463078+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2026-Playoffs-GSW-LAC,close_game(35-65c),110.0,2026-04-14 23:53:55.750097+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 23:55:45.793957+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),109.6,2026-04-14 22:08:37.795530+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 22:10:27.386860+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),109.6,2025-12-24 18:14:53.834097+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 18:16:43.478260+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),109.6,2025-12-25 15:17:58.860308+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 15:19:48.426303+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),109.5,2026-04-13 18:06:12.108685+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 18:08:01.559333+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),109.5,2025-12-25 02:26:34.181453+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 02:28:23.727325+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),109.5,2026-04-13 19:11:16.389724+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 19:13:05.861068+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),109.4,2025-12-24 17:26:16.497808+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 17:28:05.859360+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2025-Finals-G7-OKC-IND,close_game(35-65c),109.4,2025-06-17 14:44:59.267856+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 14:46:48.643603+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2026-Playoffs-GSW-LAC,close_game(35-65c),109.3,2026-04-13 22:07:55.450800+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 22:09:44.750541+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),109.3,2026-04-14 00:15:43.382747+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 00:17:32.717259+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),109.1,2026-04-14 20:15:26.382431+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 20:17:15.461509+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),109.1,2026-04-14 16:19:43.936666+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 16:21:33.016598+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),109.1,2025-12-24 15:55:42.234622+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 15:57:31.356199+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),109.0,2025-12-24 19:43:00.161538+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 19:44:49.160493+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),108.9,2025-12-24 19:38:47.338736+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 19:40:36.208529+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),108.9,2025-12-24 04:58:09.480164+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 04:59:58.421473+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),108.8,2026-04-15 00:03:44.389301+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 00:05:33.176935+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),108.7,2026-02-26 20:47:02.220874+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 20:48:50.924738+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),108.6,2026-04-14 18:32:30.168611+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 18:34:18.760394+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),108.5,2025-12-25 06:50:45.370902+00:00,0.4500,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 06:52:33.824401+00:00,0.4500,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),108.3,2026-02-26 21:19:02.857058+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 21:20:51.118805+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN
2026-Regular-DEN-OKC,close_game(35-65c),108.3,2026-02-26 13:45:53.839743+00:00,0.6500,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 13:47:42.136500+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),108.1,2025-12-24 05:21:07.642490+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 05:22:55.787895+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),108.1,2025-12-25 11:38:28.276716+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 11:40:16.364524+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),108.0,2025-12-24 14:53:10.539512+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 14:54:58.554510+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),108.0,2026-04-15 03:42:40.187621+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 03:44:28.154500+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),107.9,2025-12-24 05:16:46.362754+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 05:18:34.247088+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),107.8,2026-04-14 14:21:48.741400+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 14:23:36.491802+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),107.8,2025-12-24 07:45:52.608234+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 07:47:40.421761+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),107.7,2025-12-25 05:56:36.695599+00:00,0.4400,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 05:58:24.401880+00:00,0.4400,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),107.6,2025-12-25 15:47:11.381353+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 15:48:58.952924+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),107.6,2026-02-26 22:08:40.817058+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 22:10:28.423405+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC
2026-Playoffs-GSW-LAC,close_game(35-65c),107.6,2026-04-14 04:24:11.732542+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 04:25:59.286615+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),107.4,2026-02-26 19:46:27.545158+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 19:48:14.978629+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),107.4,2025-12-24 17:19:57.826334+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 17:21:45.273835+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),107.3,2026-04-15 00:47:41.435381+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 00:49:28.770872+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),107.0,2025-12-24 07:15:31.185168+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 07:17:18.200721+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),106.9,2025-12-25 07:26:20.362667+00:00,0.4500,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 07:28:07.252370+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),106.7,2025-12-25 07:15:18.878304+00:00,0.4500,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 07:17:05.627222+00:00,0.4500,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),106.6,2025-12-24 04:13:31.737552+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 04:15:18.364030+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),106.5,2026-04-14 04:05:24.548712+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 04:07:11.090937+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),106.5,2026-04-14 17:10:51.489495+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 17:12:37.955160+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),106.5,2025-12-25 00:12:44.288618+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 00:14:30.739127+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),106.5,2026-04-14 18:24:40.099962+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 18:26:26.618071+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),106.4,2025-12-24 07:01:19.500517+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 07:03:05.863964+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),106.3,2026-04-14 22:03:10.341487+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 22:04:56.678721+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),106.3,2026-04-14 16:03:35.003609+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 16:05:21.260660+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),106.3,2025-12-24 03:11:58.280466+00:00,0.6200,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 03:13:44.571058+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),106.2,2025-12-25 14:07:57.269629+00:00,0.5500,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 14:09:43.471590+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),106.1,2025-12-25 01:39:21.804178+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 01:41:07.934771+00:00,0.5700,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),106.0,2025-12-24 14:02:39.965789+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 14:04:25.929244+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),105.9,2026-04-14 01:12:58.855868+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 01:14:44.730489+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),105.8,2025-06-17 18:37:20.650643+00:00,0.6500,KXNBAGAME-25JUN19OKCIND-OKC,2025-06-17 18:39:06.409445+00:00,0.6500,KXNBAGAME-25JUN19OKCIND-OKC
2025-Finals-G7-OKC-IND,close_game(35-65c),105.7,2025-06-17 18:07:53.288381+00:00,0.3600,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 18:09:38.946905+00:00,0.6400,KXNBAGAME-25JUN19OKCIND-OKC
2026-Playoffs-GSW-LAC,close_game(35-65c),105.5,2026-04-14 02:26:36.601840+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 02:28:22.110128+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),105.5,2025-12-24 14:51:25.002444+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 14:53:10.539512+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),105.5,2025-12-24 18:12:39.421226+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 18:14:24.919192+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2025-Finals-G7-OKC-IND,close_game(35-65c),105.2,2025-06-17 05:50:02.456707+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 05:51:47.658858+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),104.8,2025-12-24 06:17:40.203765+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 06:19:24.997716+00:00,0.6100,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),104.8,2026-04-15 03:34:36.156326+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 03:36:20.982845+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),104.7,2026-04-15 00:43:30.218817+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 00:45:14.937992+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),104.4,2026-04-14 21:53:34.020294+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 21:55:18.398472+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),104.4,2025-12-24 14:17:04.728441+00:00,0.6100,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 14:18:49.157225+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),104.4,2026-04-13 18:14:56.130933+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 18:16:40.579340+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),104.4,2026-04-13 16:57:34.492110+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 16:59:18.906694+00:00,0.6500,KXNBAGAME-26APR15GSWLAC-LAC
2026-Regular-DEN-OKC,close_game(35-65c),104.3,2026-02-26 22:20:44.438608+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 22:22:28.747710+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),104.2,2025-12-24 23:24:06.443214+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 23:25:50.611415+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),104.0,2025-12-24 03:49:59.174488+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 03:51:43.189389+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),103.9,2025-12-25 14:30:32.947673+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 14:32:16.882869+00:00,0.4700,KXNBAGAME-25DEC25MINDEN-MIN
2025-Finals-G7-OKC-IND,close_game(35-65c),103.9,2025-06-17 12:26:11.227835+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 12:27:55.149003+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Finals-G7-OKC-IND,close_game(35-65c),103.8,2025-06-17 04:58:42.009769+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 05:00:25.807016+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Finals-G7-OKC-IND,close_game(35-65c),103.6,2025-06-17 06:42:08.740416+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 06:43:52.356979+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Finals-G7-OKC-IND,close_game(35-65c),103.6,2025-06-17 04:34:36.487827+00:00,0.6500,KXNBAGAME-25JUN19OKCIND-OKC,2025-06-17 04:36:20.106585+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2026-Regular-DEN-OKC,close_game(35-65c),103.6,2026-02-26 07:09:39.668903+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 07:11:23.247890+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),103.5,2025-12-24 23:49:32.217535+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 23:51:15.697203+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),103.4,2026-02-26 17:08:02.465432+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 17:09:45.884740+00:00,0.6200,KXNBAGAME-26FEB27DENOKC-OKC
2026-Regular-DEN-OKC,close_game(35-65c),103.3,2026-02-26 15:12:03.181408+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 15:13:46.456401+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC
2026-Regular-DEN-OKC,close_game(35-65c),103.3,2026-02-26 12:07:56.323891+00:00,0.3800,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 12:09:39.629349+00:00,0.6500,KXNBAGAME-26FEB27DENOKC-OKC
2025-Christmas-MIN-DEN,close_game(35-65c),103.3,2025-12-24 15:39:01.704964+00:00,0.4100,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 15:40:44.972325+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2025-Christmas-MIN-DEN,close_game(35-65c),103.2,2025-12-24 23:47:49.018108+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 23:49:32.217535+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),103.1,2026-04-15 03:39:44.648681+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 03:41:27.774180+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),103.1,2025-06-17 03:54:23.033954+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 03:56:06.123114+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),102.9,2025-12-24 23:13:32.925039+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 23:15:15.809557+00:00,0.4300,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),102.9,2026-04-13 17:47:58.529982+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 17:49:41.412231+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),102.9,2026-04-14 04:41:54.442547+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 04:43:37.381894+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),102.7,2026-04-14 01:11:16.150891+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 01:12:58.855868+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),102.6,2026-04-13 18:34:48.181640+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 18:36:30.774482+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Finals-G7-OKC-IND,close_game(35-65c),102.6,2025-06-17 16:38:27.928668+00:00,0.6400,KXNBAGAME-25JUN19OKCIND-OKC,2025-06-17 16:40:10.548640+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2025-Christmas-MIN-DEN,close_game(35-65c),102.6,2025-12-25 12:50:57.095732+00:00,0.5400,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-25 12:52:39.693190+00:00,0.4600,KXNBAGAME-25DEC25MINDEN-MIN
2026-Regular-DEN-OKC,close_game(35-65c),102.5,2026-02-26 21:11:49.605622+00:00,0.6300,KXNBAGAME-26FEB27DENOKC-OKC,2026-02-26 21:13:32.078976+00:00,0.4000,KXNBAGAME-26FEB27DENOKC-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),102.3,2026-04-14 03:26:07.091872+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 03:27:49.369379+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),102.1,2026-04-14 01:33:50.212418+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 01:35:32.266981+00:00,0.6500,KXNBAGAME-26APR15GSWLAC-LAC
2026-Playoffs-GSW-LAC,close_game(35-65c),102.1,2026-04-13 16:40:44.412088+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 16:42:26.492989+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2026-Playoffs-GSW-LAC,close_game(35-65c),102.1,2026-04-13 19:09:34.241687+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-13 19:11:16.389724+00:00,0.3600,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),102.0,2025-12-24 19:09:42.540233+00:00,0.5900,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 19:11:24.530643+00:00,0.4200,KXNBAGAME-25DEC25MINDEN-MIN
2026-Playoffs-GSW-LAC,close_game(35-65c),101.9,2026-04-14 00:37:35.391912+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 00:39:17.283628+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2026-Regular-DEN-OKC,close_game(35-65c),101.8,2026-02-26 20:02:07.910191+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN,2026-02-26 20:03:49.678968+00:00,0.3900,KXNBAGAME-26FEB27DENOKC-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),101.7,2026-04-14 14:56:26.281177+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 14:58:07.994360+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),101.5,2025-12-25 02:40:28.741137+00:00,0.4400,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-25 02:42:10.289485+00:00,0.4400,KXNBAGAME-25DEC25MINDEN-MIN
2025-Christmas-MIN-DEN,close_game(35-65c),101.5,2025-12-24 06:23:44.187851+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN,2025-12-24 06:25:25.669406+00:00,0.4000,KXNBAGAME-25DEC25MINDEN-MIN
2025-Finals-G7-OKC-IND,close_game(35-65c),101.5,2025-06-17 15:48:26.168827+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 15:50:07.715868+00:00,0.6400,KXNBAGAME-25JUN19OKCIND-OKC
2025-Finals-G7-OKC-IND,close_game(35-65c),101.4,2025-06-17 04:30:09.449335+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND,2025-06-17 04:31:50.859838+00:00,0.3500,KXNBAGAME-25JUN19OKCIND-IND
2026-Playoffs-GSW-LAC,close_game(35-65c),101.4,2026-04-14 18:48:25.500546+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-14 18:50:06.868159+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
2025-Christmas-MIN-DEN,close_game(35-65c),101.4,2025-12-24 08:25:04.114270+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN,2025-12-24 08:26:45.471431+00:00,0.6000,KXNBAGAME-25DEC25MINDEN-DEN
2026-Playoffs-GSW-LAC,close_game(35-65c),101.2,2026-04-15 00:19:45.447025+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW,2026-04-15 00:21:26.658336+00:00,0.3500,KXNBAGAME-26APR15GSWLAC-GSW
